nuts_id,nuts_year,year,value,variable,description,unit,nuts_name
UKJ4,2013,2017,530.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Kent
UKJ4,2016,2018,560.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Kent
UKK1,2010,2014,1750.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK1,2013,2015,1755.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK1,2013,2016,1885.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK1,2013,2017,1925.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK1,2016,2018,1950.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK2,2010,2014,155.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Dorset and Somerset
UKK2,2013,2015,15.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Dorset and Somerset
UKK2,2013,2016,0.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Dorset and Somerset
UKK2,2013,2017,0.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Dorset and Somerset
UKK2,2016,2018,0.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Dorset and Somerset
UKK3,2010,2014,0.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Cornwall and Isles of Scilly
UKK3,2013,2015,0.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Cornwall and Isles of Scilly
UKK3,2013,2016,0.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Cornwall and Isles of Scilly
UKK3,2013,2017,0.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Cornwall and Isles of Scilly
UKK3,2016,2018,0.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Cornwall and Isles of Scilly
UKK4,2010,2014,770.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Devon
UKK4,2013,2015,810.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Devon
UKK4,2013,2016,795.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Devon
UKK4,2013,2017,830.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Devon
UKK4,2016,2018,805.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Devon
UKL1,2010,2014,800.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,West Wales and The Valleys
UKL1,2013,2015,825.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,West Wales and The Valleys
UKL1,2013,2016,930.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,West Wales and The Valleys
UKL1,2013,2017,920.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,West Wales and The Valleys
UKL1,2016,2018,1010.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,West Wales and The Valleys
UKL2,2010,2014,825.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,East Wales
UKL2,2013,2015,900.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,East Wales
UKL2,2013,2016,910.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,East Wales
UKL2,2013,2017,950.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,East Wales
UKL2,2016,2018,955.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,East Wales
UKM2,2010,2014,2200.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Eastern Scotland
UKM2,2013,2015,2815.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Eastern Scotland
UKM2,2013,2016,2770.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Eastern Scotland
UKM2,2013,2017,2855.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Eastern Scotland
UKM3,2010,2014,1920.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,South Western Scotland
UKM3,2013,2015,1990.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,South Western Scotland
UKM3,2013,2016,2120.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,South Western Scotland
UKM3,2013,2017,2145.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,South Western Scotland
UKM5,2010,2014,445.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,North Eastern Scotland
UKM5,2013,2015,470.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,North Eastern Scotland
UKM5,2013,2016,480.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,North Eastern Scotland
UKM5,2013,2017,500.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,North Eastern Scotland
UKM5,2016,2018,460.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,North Eastern Scotland
UKM6,2010,2014,10.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Highlands and Islands
UKM6,2013,2015,20.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Highlands and Islands
UKM6,2013,2016,30.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Highlands and Islands
UKM6,2013,2017,60.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Highlands and Islands
UKM6,2016,2018,55.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Highlands and Islands
UKM7,2016,2018,2920.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Eastern Scotland
UKM8,2016,2018,2195.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,West Central Scotland
UKN0,2010,2014,830.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Northern Ireland
UKN0,2013,2015,850.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Northern Ireland
UKN0,2013,2016,830.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Northern Ireland
UKN0,2013,2017,915.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Northern Ireland
UKN0,2016,2018,875.0,total_stem_postgraduates,Total number of university buildings,Total number of buildings,Northern Ireland
UKC1,2013,2015,1355.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Tees Valley and Durham
UKC1,2013,2016,1335.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Tees Valley and Durham
UKC1,2013,2017,1360.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Tees Valley and Durham
UKC1,2016,2018,1365.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Tees Valley and Durham
UKC2,2013,2015,2335.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Northumberland and Tyne and Wear
UKC2,2013,2016,2390.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Northumberland and Tyne and Wear
UKC2,2013,2017,2390.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Northumberland and Tyne and Wear
UKC2,2016,2018,2370.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Northumberland and Tyne and Wear
UKD1,2013,2015,50.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Cumbria
UKD1,2013,2016,45.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Cumbria
UKD1,2013,2017,45.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Cumbria
UKD1,2016,2018,30.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Cumbria
UKD3,2013,2015,4205.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Greater Manchester
UKD3,2013,2016,4300.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Greater Manchester
UKD3,2013,2017,4385.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Greater Manchester
UKD3,2016,2018,4390.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Greater Manchester
UKD4,2013,2015,1730.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Lancashire
UKD4,2013,2016,1680.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Lancashire
UKD4,2013,2017,1730.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Lancashire
UKD4,2016,2018,1645.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Lancashire
UKD6,2013,2015,210.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Cheshire
UKD6,2013,2016,230.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Cheshire
UKD6,2013,2017,215.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Cheshire
UKD6,2016,2018,225.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Cheshire
UKD7,2013,2015,1980.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Merseyside
UKD7,2013,2016,2090.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Merseyside
UKD7,2013,2017,2100.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Merseyside
UKD7,2016,2018,2100.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Merseyside
UKE1,2013,2015,690.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,East Yorkshire and Northern Lincolnshire
UKE1,2013,2016,640.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,East Yorkshire and Northern Lincolnshire
UKE1,2013,2017,520.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,East Yorkshire and Northern Lincolnshire
UKE1,2016,2018,490.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,East Yorkshire and Northern Lincolnshire
UKE2,2013,2015,1245.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,North Yorkshire
UKE2,2013,2016,1240.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,North Yorkshire
UKE2,2013,2017,1240.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,North Yorkshire
UKE2,2016,2018,1250.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,North Yorkshire
UKE3,2013,2015,2600.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,South Yorkshire
UKE3,2013,2016,2515.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,South Yorkshire
UKE3,2013,2017,2445.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,South Yorkshire
UKE3,2016,2018,2490.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,South Yorkshire
UKE4,2013,2015,3565.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,West Yorkshire
UKE4,2013,2016,3515.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,West Yorkshire
UKE4,2013,2017,3545.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,West Yorkshire
UKE4,2016,2018,3575.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,West Yorkshire
UKF1,2013,2015,3215.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Derbyshire and Nottinghamshire
UKF1,2013,2016,3200.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Derbyshire and Nottinghamshire
UKF1,2013,2017,3230.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Derbyshire and Nottinghamshire
UKF1,2016,2018,3155.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Derbyshire and Nottinghamshire
UKF2,2013,2015,2560.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,"Leicestershire, Rutland and Northamptonshire"
UKF2,2013,2016,2370.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,"Leicestershire, Rutland and Northamptonshire"
UKF2,2013,2017,2230.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,"Leicestershire, Rutland and Northamptonshire"
UKF2,2016,2018,2325.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,"Leicestershire, Rutland and Northamptonshire"
UKF3,2013,2015,355.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Lincolnshire
UKF3,2013,2016,330.0,fte_research_students,Total number of postgraduates,Total number of postgraduate students,Lincolnshire
