lep_id,lep_year,year,value,variable,description,unit,lep_name
E37000005,2017,2017,10.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Cornwall and Isles of Scilly
E37000005,2017,2018,15.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Cornwall and Isles of Scilly
E37000006,2014,2014,1775.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Coventry and Warwickshire
E37000006,2014,2015,1815.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Coventry and Warwickshire
E37000006,2014,2016,1845.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Coventry and Warwickshire
E37000006,2017,2017,1890.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Coventry and Warwickshire
E37000006,2017,2018,1825.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Coventry and Warwickshire
E37000007,2014,2014,10.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Cumbria
E37000007,2014,2015,25.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Cumbria
E37000007,2014,2016,15.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Cumbria
E37000007,2017,2017,15.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Cumbria
E37000007,2017,2018,10.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Cumbria
E37000008,2014,2014,3065.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000008,2014,2015,3090.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000008,2014,2016,3135.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000008,2017,2017,3105.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000008,2017,2018,3155.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2014,2014,340.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Dorset
E37000009,2014,2015,335.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Dorset
E37000009,2014,2016,315.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Dorset
E37000009,2017,2017,280.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Dorset
E37000009,2017,2018,290.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Dorset
E37000010,2014,2014,1445.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Enterprise M3
E37000010,2014,2015,1405.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Enterprise M3
E37000010,2014,2016,1385.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Enterprise M3
E37000010,2017,2017,1345.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Enterprise M3
E37000010,2017,2018,1345.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Enterprise M3
E37000011,2014,2014,120.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Gloucestershire
E37000011,2014,2015,120.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Gloucestershire
E37000011,2014,2016,145.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Gloucestershire
E37000011,2017,2017,110.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Gloucestershire
E37000011,2017,2018,90.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Gloucestershire
E37000012,2014,2014,2490.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Birmingham and Solihull
E37000012,2014,2015,2500.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Birmingham and Solihull
E37000012,2014,2016,2500.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Birmingham and Solihull
E37000012,2017,2017,2550.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Birmingham and Solihull
E37000012,2017,2018,2805.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Birmingham and Solihull
E37000013,2014,2014,4705.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Cambridge and Greater Peterborough
E37000013,2014,2015,4710.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Cambridge and Greater Peterborough
E37000013,2014,2016,4610.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Cambridge and Greater Peterborough
E37000014,2014,2014,240.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Lincolnshire
E37000014,2014,2015,255.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Lincolnshire
E37000014,2014,2016,255.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Lincolnshire
E37000014,2017,2017,260.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Lincolnshire
E37000014,2017,2018,275.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Lincolnshire
E37000015,2014,2014,4050.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Manchester
E37000015,2014,2015,4085.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Manchester
E37000015,2014,2016,4200.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Manchester
E37000015,2017,2017,4375.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Manchester
E37000015,2017,2018,4455.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Greater Manchester
E37000016,2014,2014,1555.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Heart of the South West
E37000016,2014,2015,1500.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Heart of the South West
E37000016,2014,2016,1515.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Heart of the South West
E37000016,2017,2017,1605.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Heart of the South West
E37000016,2017,2018,1585.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Heart of the South West
E37000017,2014,2014,225.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Hertfordshire
E37000017,2014,2015,225.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Hertfordshire
E37000017,2014,2016,215.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Hertfordshire
E37000017,2017,2017,260.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Hertfordshire
E37000017,2017,2018,240.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Hertfordshire
E37000018,2014,2014,645.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Humber
E37000018,2014,2015,635.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Humber
E37000018,2014,2016,590.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Humber
E37000018,2017,2017,460.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Humber
E37000018,2017,2018,525.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Humber
E37000019,2014,2014,1345.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Lancashire
E37000019,2014,2015,1240.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Lancashire
E37000019,2014,2016,1195.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Lancashire
E37000019,2017,2017,1295.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Lancashire
E37000019,2017,2018,1265.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Lancashire
E37000020,2014,2014,4385.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Leeds City Region
E37000020,2014,2015,4480.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Leeds City Region
E37000020,2014,2016,4480.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Leeds City Region
E37000020,2017,2017,4560.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Leeds City Region
E37000020,2017,2018,4565.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Leeds City Region
E37000021,2014,2014,2150.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Leicester and Leicestershire
E37000021,2014,2015,2235.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Leicester and Leicestershire
E37000021,2014,2016,2130.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Leicester and Leicestershire
E37000021,2017,2017,2020.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Leicester and Leicestershire
E37000021,2017,2018,2160.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Leicester and Leicestershire
E37000022,2014,2014,1870.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Liverpool City Region
E37000022,2014,2015,2065.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Liverpool City Region
E37000022,2014,2016,2220.0,total_postgraduates,Total number of STEM students,Total number of students in STEM subjects,Liverpool City Region
