NUTS_CODE,NUTS_BN_CODE
FI1,1192
FI1,1192
FI1,1192
FI1,1192
FI1,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
FI1B1,1192
TR,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FI,1193
FRL,1296
FRL0,1296
FRL0,1296
FRL0,1296
FRL0,1296
FRL0,1296
FRL0,1296
FRL0,1296
FRL0,1296
FRL0,1296
FRL03,1296
FRL03,1296
FRL03,1296
FRL03,1296
FRL03,1296
FRL03,1296
FRL03,1296
FRL03,1296
FRL03,1296
FR,1297
FR,1297
FR,1297
FR,1297
FR,1297
FR,1297
FR,1297
FR,1297
FR,1297
FR,1297
FR,1297
FR,1297
FR,1297
FRL,1297
FRL,1297
FRL,1297
FRL,1297
FRL,1297
FRL,1297
FRL,1297
FRL,1297
FRL,1297
FRL,1297
FRL,1297
FRL,1297
FRL,1297
FRL0,1297
FRL0,1297
FRL0,1297
FRL0,1297
FRL0,1297
FRL0,1297
FRL0,1297
FRL0,1297
FRL0,1297
FRL0,1297
FRL0,1297
FRL0,1297
FRL0,1297
FRL04,1297
FRL04,1297
FRL04,1297
FRL04,1297
FRL04,1297
FRL04,1297
FRL04,1297
FRL04,1297
FRL04,1297
FRL04,1297
FRL04,1297
FRL04,1297
FRL04,1297
FR,1298
FR,1298
FR,1298
FR,1298
FR,1298
FR,1298
FR,1298
FR,1298
FR,1298
FR,1298
FR,1298
FR,1298
FR,1298
FR,1298
FRL,1298
FRL,1298
FRL,1298
FRL,1298
FRL,1298
FRL,1298
FRL,1298
FRL,1298
FRL,1298
FRL,1298
FRL,1298
FRL,1298
FRL,1298
FRL,1298
FRL0,1298
FRL0,1298
FRL0,1298
FRL0,1298
FRL0,1298
FRL0,1298
FRL0,1298
FRL0,1298
FRL0,1298
FRL0,1298
FRL0,1298
FRL0,1298
FRL0,1298
FRL0,1298
FRL05,1298
FRL05,1298
FRL05,1298
FRL05,1298
FRL05,1298
FRL05,1298
FRL05,1298
FRL05,1298
FRL05,1298
FRL05,1298
FRL05,1298
FRL05,1298
FRL05,1298
FRL05,1298
PT,1299
PT1,1299
PT16,1299
PT16E,1299
IT,1300
FR,1300
FR,1300
FR,1300
FR,1300
FR,1300
FR,1300
FR,1300
FR,1300
FR,1300
FR,1300
FR,1300
FR,1300
ITF,1300
FRM,1300
FRM,1300
FRM,1300
FRM,1300
FRM,1300
FRM,1300
FRM,1300
FRM,1300
FRM,1300
FRM,1300
FRM,1300
FRM,1300
ITF4,1300
FRM0,1300
FRM0,1300
FRM0,1300
FRM0,1300
FRM0,1300
FRM0,1300
FRM0,1300
FRM0,1300
FRM0,1300
FRM0,1300
FRM0,1300
FRM0,1300
ITF45,1300
FRM01,1300
FRM01,1300
FRM01,1300
FRM01,1300
FRM01,1300
FRM01,1300
FRM01,1300
FRM01,1300
FRM01,1300
FRM01,1300
FRM01,1300
FRM01,1300
FR,1301
FR,1301
FR,1301
FR,1301
FR,1301
FRM,1301
FRM,1301
FRM,1301
FRM,1301
FRM,1301
FRM0,1301
FRM0,1301
FRM0,1301
FRM0,1301
FRM0,1301
FRM02,1301
FRM02,1301
FRM02,1301
FRM02,1301
FRM02,1301
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FR,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY1,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FRY10,1302
FR,1303
FR,1303
FR,1303
FR,1303
FR,1303
FR,1303
FR,1303
FR,1303
FR,1303
FR,1303
FRY,1303
FRY,1303
FRY,1303
FRY,1303
FRY,1303
FRY,1303
FRY,1303
FRY,1303
FRY,1303
FRY,1303
FRY2,1303
FRY2,1303
FRY2,1303
FRY2,1303
FRY2,1303
FRY2,1303
FRY2,1303
FRY2,1303
FRY2,1303
FRY2,1303
FRY20,1303
FRY20,1303
FRY20,1303
FRY20,1303
FRY20,1303
FRY20,1303
FRY20,1303
FRY20,1303
FRY20,1303
FRY20,1303
PT,1304
FR,1304
FR,1304
FR,1304
FR,1304
FR,1304
FR,1304
FR,1304
FR,1304
FR,1304
PT1,1304
FRY,1304
FRY,1304
FRY,1304
FRY,1304
FRY,1304
FRY,1304
FRY,1304
FRY,1304
FRY,1304
PT16,1304
FRY3,1304
FRY3,1304
FRY3,1304
FRY3,1304
FRY3,1304
FRY3,1304
FRY3,1304
FRY3,1304
FRY3,1304
PT16G,1304
FRY30,1304
FRY30,1304
FRY30,1304
FRY30,1304
FRY30,1304
FRY30,1304
FRY30,1304
FRY30,1304
FRY30,1304
FR,1305
FRY,1305
FRY4,1305
FRY40,1305
FR,1306
FR,1306
FR,1306
FR,1306
FR,1306
FR,1306
FR,1306
FR,1306
FR,1306
FR,1306
FR,1306
FR,1306
FRY,1306
FRY,1306
FRY,1306
FRY,1306
FRY,1306
FRY,1306
FRY,1306
FRY,1306
FRY,1306
FRY,1306
FRY,1306
FRY,1306
FRY5,1306
FRY5,1306
FRY5,1306
FRY5,1306
FRY5,1306
FRY5,1306
FRY5,1306
FRY5,1306
FRY5,1306
FRY5,1306
FRY5,1306
FRY5,1306
FRY50,1306
FRY50,1306
FRY50,1306
FRY50,1306
FRY50,1306
FRY50,1306
FRY50,1306
FRY50,1306
FRY50,1306
FRY50,1306
FRY50,1306
FRY50,1306
PT,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
HR,1307
PT1,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
HR0,1307
PT16,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
HR03,1307
PT16E,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
HR031,1307
TR,1308
HR,1308
HR,1308
HR,1308
HR,1308
HR,1308
HR,1308
HR,1308
HR,1308
HR,1308
HR,1308
HR,1308
TR4,1308
HR0,1308
HR0,1308
HR0,1308
HR0,1308
HR0,1308
HR0,1308
HR0,1308
HR0,1308
HR0,1308
HR0,1308
HR0,1308
TR41,1308
HR03,1308
HR03,1308
HR03,1308
HR03,1308
HR03,1308
HR03,1308
HR03,1308
HR03,1308
HR03,1308
HR03,1308
HR03,1308
TR413,1308
HR032,1308
HR032,1308
HR032,1308
HR032,1308
HR032,1308
HR032,1308
HR032,1308
HR032,1308
HR032,1308
HR032,1308
HR032,1308
TR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
HR,1309
TR4,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
HR0,1309
TR42,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
HR03,1309
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
FI200,1205
PT,1206
FR,1206
FR,1206
FR,1206
FR,1206
FR,1206
PT1,1206
FR1,1206
FR1,1206
FR1,1206
FR1,1206
FR1,1206
PT16,1206
FR10,1206
FR10,1206
FR10,1206
FR10,1206
FR10,1206
PT16H,1206
FR101,1206
FR101,1206
FR101,1206
FR101,1206
FR101,1206
ES,1207
FR,1207
FR,1207
FR,1207
FR,1207
FR,1207
FR,1207
FR,1207
FR,1207
FR,1207
FR,1207
FR,1207
FR,1207
FR,1207
FR,1207
ES4,1207
FR1,1207
FR1,1207
FR1,1207
FR1,1207
FR1,1207
FR1,1207
FR1,1207
FR1,1207
FR1,1207
FR1,1207
FR1,1207
FR1,1207
FR1,1207
FR1,1207
ES42,1207
FR10,1207
FR10,1207
FR10,1207
FR10,1207
FR10,1207
FR10,1207
FR10,1207
FR10,1207
FR10,1207
FR10,1207
FR10,1207
FR10,1207
FR10,1207
FR10,1207
ES425,1207
FR102,1207
FR102,1207
FR102,1207
FR102,1207
FR102,1207
FR102,1207
FR102,1207
FR102,1207
FR102,1207
FR102,1207
FR102,1207
FR102,1207
FR102,1207
FR102,1207
ES,1208
FR,1208
FR,1208
FR,1208
FR,1208
FR,1208
FR,1208
ES4,1208
FR1,1208
FR1,1208
FR1,1208
FR1,1208
FR1,1208
FR1,1208
ES42,1208
FR10,1208
FR10,1208
FR10,1208
FR10,1208
FR10,1208
FR10,1208
ES425,1208
FR103,1208
FR103,1208
FR103,1208
FR103,1208
FR103,1208
FR103,1208
ES,1209
FR,1209
FR,1209
FR,1209
FR,1209
FR,1209
FR,1209
ES4,1209
FR1,1209
FR1,1209
FR1,1209
FR1,1209
FR1,1209
FR1,1209
ES42,1209
FR10,1209
FR10,1209
FR10,1209
FR10,1209
FR10,1209
FR10,1209
ES425,1209
FR104,1209
FR104,1209
FR104,1209
FR104,1209
FR104,1209
FR104,1209
FR,1210
FR,1210
FR,1210
FR1,1210
FR1,1210
FR1,1210
FR10,1210
FR10,1210
FR10,1210
FR105,1210
FR105,1210
FR105,1210
PT,1211
FR,1211
FR,1211
FR,1211
PT1,1211
FR1,1211
FR1,1211
FR1,1211
PT16,1211
FR10,1211
FR10,1211
FR10,1211
PT16F,1211
FR106,1211
FR106,1211
FR106,1211
TR,1212
TRA,1212
TRA1,1212
TRA12,1212
EL,1213
FR,1213
FR,1213
FR,1213
EL5,1213
FR1,1213
FR1,1213
FR1,1213
EL54,1213
FR10,1213
FR10,1213
FR10,1213
EL543,1213
FR108,1213
FR108,1213
FR108,1213
TR,1214
FR,1214
FR,1214
FR,1214
FR,1214
FR,1214
FR,1214
FR,1214
FR,1214
TRA,1214
FRB,1214
FRB,1214
FRB,1214
FRB,1214
FRB,1214
FRB,1214
FRB,1214
FRB,1214
TRA1,1214
FRB0,1214
FRB0,1214
FRB0,1214
FRB0,1214
FRB0,1214
FRB0,1214
FRB0,1214
FRB0,1214
TRA12,1214
FRB01,1214
FRB01,1214
FRB01,1214
FRB01,1214
FRB01,1214
FRB01,1214
FRB01,1214
FRB01,1214
TR,1215
FR,1215
FR,1215
FR,1215
FR,1215
FR,1215
FR,1215
TRA,1215
FRB,1215
FRB,1215
FRB,1215
FRB,1215
FRB,1215
FRB,1215
TRA1,1215
FRB0,1215
FRB0,1215
FRB0,1215
FRB0,1215
FRB0,1215
FRB0,1215
TRA12,1215
FRB02,1215
FRB02,1215
FRB02,1215
FRB02,1215
FRB02,1215
FRB02,1215
FR,1216
FR,1216
FR,1216
FR,1216
FR,1216
FR,1216
FR,1216
FR,1216
FRB,1216
FRB,1216
FRB,1216
FRB,1216
FRB,1216
FRB,1216
FRB,1216
FRB,1216
FRB0,1216
FRB0,1216
FRB0,1216
FRB0,1216
FRB0,1216
FRB0,1216
FRB0,1216
FRB0,1216
FRB03,1216
FRB03,1216
FRB03,1216
FRB03,1216
FRB03,1216
FRB03,1216
FRB03,1216
FRB03,1216
PT,1217
FR,1217
FR,1217
FR,1217
FR,1217
FR,1217
PT1,1217
FRB,1217
FRB,1217
FRB,1217
FRB,1217
FRB,1217
PT16,1217
FRB0,1217
FRB0,1217
FRB0,1217
FRB0,1217
FRB0,1217
PT16F,1217
FRB04,1217
FRB04,1217
FRB04,1217
FRB04,1217
FRB04,1217
FR,1218
FR,1218
FRB,1218
FRB,1218
FRB0,1218
FRB0,1218
FRB05,1218
FRB05,1218
ES,1219
FR,1219
FR,1219
ES4,1219
FRB,1219
FRB,1219
ES43,1219
FRB0,1219
FRB0,1219
ES432,1219
FRB06,1219
FRB06,1219
FR,1220
FR,1220
FR,1220
FR,1220
FR,1220
FR,1220
FR,1220
FR,1220
FR,1220
FR,1220
FR,1220
FR,1220
FRC,1220
FRC,1220
FRC,1220
FRC,1220
FRC,1220
FRC,1220
FRC,1220
FRC,1220
FRC,1220
FRC,1220
FRC,1220
FRC,1220
FRC1,1220
FRC1,1220
FRC1,1220
FRC1,1220
FRC1,1220
FRC1,1220
FRC1,1220
FRC1,1220
FRC1,1220
FRC1,1220
FRC1,1220
FRC1,1220
FRC11,1220
FRC11,1220
FRC11,1220
FRC11,1220
FRC11,1220
FRC11,1220
FRC11,1220
FRC11,1220
FRC11,1220
FRC11,1220
FRC11,1220
FRC11,1220
TR,1221
FR,1221
FR,1221
FR,1221
FR,1221
FR,1221
TR5,1221
FRC,1221
FRC,1221
FRC,1221
FRC,1221
FRC,1221
TR51,1221
FRC1,1221
FRC1,1221
FRC1,1221
FRC1,1221
FRC1,1221
TR510,1221
FRC12,1221
FRC12,1221
FRC12,1221
FRC12,1221
FRC12,1221
FR,1222
FR,1222
FR,1222
FR,1222
FR,1222
FR,1222
FR,1222
FR,1222
FR,1222
FR,1222
FR,1222
FR,1222
FR,1222
FR,1222
FR,1222
FRC,1222
FRC,1222
FRC,1222
FRC,1222
FRC,1222
FRC,1222
FRC,1222
FRC,1222
FRC,1222
FRC,1222
FRC,1222
FRC,1222
FRC,1222
FRC,1222
FRC,1222
FRC1,1222
FRC1,1222
FRC1,1222
FRC1,1222
FRC1,1222
FRC1,1222
FRC1,1222
FRC1,1222
FRC1,1222
FRC1,1222
FRC1,1222
FRC1,1222
FRC1,1222
FRC1,1222
FRC1,1222
FRC13,1222
FRC13,1222
FRC13,1222
FRC13,1222
FRC13,1222
FRC13,1222
FRC13,1222
FRC13,1222
FRC13,1222
FRC13,1222
FRC13,1222
FRC13,1222
FRC13,1222
FRC13,1222
FRC13,1222
TR,1223
FR,1223
FR,1223
TRA,1223
FRC,1223
FRC,1223
TRA2,1223
FRC1,1223
FRC1,1223
TRA23,1223
FRC14,1223
FRC14,1223
IT,1224
FR,1224
FR,1224
FR,1224
FR,1224
ITF,1224
FRC,1224
FRC,1224
FRC,1224
FRC,1224
ITF6,1224
FRC2,1224
FRC2,1224
FRC2,1224
FRC2,1224
ITF61,1224
FRC21,1224
FRC21,1224
FRC21,1224
FRC21,1224
IT,1225
FR,1225
FR,1225
FR,1225
ITF,1225
FRC,1225
FRC,1225
FRC,1225
ITF6,1225
FRC2,1225
FRC2,1225
FRC2,1225
ITF61,1225
FRC22,1225
FRC22,1225
FRC22,1225
TR,1226
FR,1226
FR,1226
FR,1226
FR,1226
TR4,1226
FRC,1226
FRC,1226
FRC,1226
FRC,1226
TR41,1226
FRC2,1226
FRC2,1226
FRC2,1226
FRC2,1226
TR413,1226
FRC23,1226
FRC23,1226
FRC23,1226
FRC23,1226
ES,1227
FR,1227
FR,1227
FR,1227
ES5,1227
FRC,1227
FRC,1227
FRC,1227
ES52,1227
FRC2,1227
FRC2,1227
FRC2,1227
ES523,1227
FRC24,1227
FRC24,1227
FRC24,1227
ES,1228
FR,1228
FR,1228
FR,1228
FR,1228
FR,1228
FR,1228
FR,1228
ES5,1228
FRD,1228
FRD,1228
FRD,1228
FRD,1228
FRD,1228
FRD,1228
FRD,1228
ES52,1228
FRD1,1228
FRD1,1228
FRD1,1228
FRD1,1228
FRD1,1228
FRD1,1228
FRD1,1228
ES523,1228
